Date,Origin,Destination,Expected Departure Time,Actual Departure Time,Departure Delay,Expected Arrival Time,Distance
2018-01-02,CLE,ORD,1334,0.0,0.0,1406,316.0
2018-01-02,EUG,SFO,600,0.0,0.0,742,451.0
2018-01-02,MDT,ORD,1720,0.0,0.0,1835,594.0
2018-01-02,OMA,ORD,1518,0.0,0.0,1655,416.0
2018-01-02,MFR,DEN,520,0.0,0.0,905,964.0
2018-01-02,SBN,ORD,620,0.0,0.0,614,84.0
2018-01-02,ORD,BUF,1410,0.0,0.0,1648,474.0
2018-01-02,MFR,SFO,600,0.0,0.0,730,329.0
2018-01-02,MFR,SFO,825,0.0,0.0,955,329.0
2018-01-02,ORD,CLE,1040,0.0,0.0,1258,316.0
2018-01-02,ORD,MDT,1350,0.0,0.0,1643,594.0
2018-01-02,ORD,DCA,1005,0.0,0.0,1259,612.0
2018-01-02,SFO,MFR,2245,2244.0,-1.0,15,329.0
2018-01-02,SLC,ORD,835,0.0,0.0,1259,1250.0
2018-01-02,BUF,ORD,1725,0.0,0.0,1827,474.0
2018-01-02,ORD,OMA,1235,0.0,0.0,1417,416.0
2018-01-02,BUF,BWI,2020,0.0,0.0,2130,281.0
2018-01-02,BUF,BWI,1800,0.0,0.0,1915,281.0
2018-01-02,BUF,BWI,2230,0.0,0.0,2340,281.0
2018-01-02,BUF,MCO,1545,0.0,0.0,1830,1011.0
2018-01-02,BUF,MDW,1740,0.0,0.0,1825,468.0
2018-01-02,BUF,PHX,1705,0.0,0.0,2010,1912.0
2018-01-02,BUF,TPA,1650,0.0,0.0,1935,1053.0
2018-01-02,BWI,BUF,2310,0.0,0.0,25,281.0
2018-01-02,BWI,BUF,2015,0.0,0.0,2130,281.0
2018-01-02,BWI,BUF,1555,0.0,0.0,1705,281.0
2018-01-02,FLL,BUF,2100,0.0,0.0,5,1166.0
2018-01-02,LAS,BUF,1005,1008.0,3.0,1715,1986.0
2018-01-02,MDW,BUF,1720,0.0,0.0,1945,468.0
2018-01-02,MDW,BUF,2210,0.0,0.0,40,468.0
2018-01-02,TPA,BUF,2100,0.0,0.0,2335,1053.0
2018-01-02,TPA,BUF,1350,0.0,0.0,1630,1053.0
2018-01-02,IAH,MFE,1825,0.0,0.0,1946,316.0
2018-01-02,DFW,JAN,5,0.0,0.0,120,408.0
2018-01-02,DFW,HSV,2055,0.0,0.0,2238,603.0
2018-01-02,DFW,MFE,2225,0.0,0.0,2356,469.0
2018-01-02,DFW,GRK,1850,0.0,0.0,1946,134.0
2018-01-02,DFW,AMA,5,0.0,0.0,114,312.0
2018-01-02,DFW,MAF,11,0.0,0.0,122,309.0
2018-01-02,IAD,CHS,2215,0.0,0.0,3,441.0
2018-01-02,IAD,JAX,2210,0.0,0.0,15,630.0
2018-01-02,MIA,JAX,2235,0.0,0.0,2357,335.0
2018-01-02,PHL,SAV,1749,0.0,0.0,2005,629.0
2018-01-02,BUF,PHL,1520,0.0,0.0,1643,279.0
2018-01-02,PHL,BUF,1325,0.0,0.0,1443,279.0
2018-01-02,PHL,BUF,1835,0.0,0.0,2004,279.0
2018-01-02,ORD,CHS,1915,0.0,0.0,2234,760.0
2018-01-02,IAH,HRL,2150,0.0,0.0,2306,295.0
2018-01-02,BUF,CLT,1705,0.0,0.0,1911,546.0
2018-01-02,CLT,BUF,1437,0.0,0.0,1618,546.0
2018-01-02,DFW,JAX,2040,0.0,0.0,2356,918.0
2018-01-02,EWR,CHS,2105,0.0,0.0,2324,628.0
2018-01-03,SMF,EWR,2230,0.0,0.0,644,2500.0
2018-01-03,PDX,EWR,2240,0.0,0.0,649,2434.0
2018-01-03,FLL,EWR,2025,0.0,0.0,2325,1065.0
2018-01-03,DEN,EWR,2026,0.0,0.0,200,1605.0
2018-01-03,SFO,BOS,2240,0.0,0.0,717,2704.0
2018-01-03,SAN,EWR,2100,0.0,0.0,459,2425.0
2018-01-03,SAV,EWR,1051,0.0,0.0,1305,708.0
2018-01-03,LAX,EWR,1625,0.0,0.0,25,2454.0
2018-01-03,IAH,LGA,1620,0.0,0.0,2045,1416.0
2018-01-03,EWR,BOS,2159,0.0,0.0,2309,200.0
2018-01-03,MYR,EWR,1250,0.0,0.0,1447,550.0
2018-01-03,BOS,EWR,1949,0.0,0.0,2127,200.0
2018-01-03,PHX,EWR,2330,0.0,0.0,605,2133.0
2018-01-03,PBI,EWR,1906,0.0,0.0,2159,1023.0
2018-01-03,TPA,EWR,2017,0.0,0.0,2304,997.0
2018-01-03,EWR,BDL,2159,0.0,0.0,2300,116.0
2018-01-03,IAH,BOS,2001,0.0,0.0,41,1597.0
2018-01-03,DEN,BDL,1750,0.0,0.0,2330,1671.0
2018-01-03,LAX,EWR,2343,0.0,0.0,756,2454.0
2018-01-03,IAH,EWR,2005,0.0,0.0,30,1400.0
2018-01-03,DEN,LGA,1738,0.0,0.0,2319,1620.0
2018-01-03,ORD,LGA,1916,0.0,0.0,2229,733.0
2018-01-03,EWR,ROC,2159,0.0,0.0,2318,246.0
2018-01-03,SFO,EWR,2115,0.0,0.0,540,2565.0
2018-01-03,SFO,EWR,2355,0.0,0.0,820,2565.0
2018-01-03,EWR,PWM,2138,0.0,0.0,2256,284.0
2018-01-03,EWR,MYR,1000,0.0,0.0,1158,550.0
2018-01-03,SEA,EWR,2250,0.0,0.0,656,2402.0
2018-01-03,SNA,EWR,2105,0.0,0.0,501,2434.0
2018-01-03,ORD,LGA,1700,0.0,0.0,2015,733.0
2018-01-03,EWR,SAV,730,0.0,0.0,1000,708.0
2018-01-03,IAD,EWR,2200,0.0,0.0,2330,212.0
2018-01-03,IAH,BOS,1826,0.0,0.0,2311,1597.0
2018-01-03,IAH,EWR,2145,0.0,0.0,209,1400.0
2018-01-03,IAH,LGA,1900,0.0,0.0,2321,1416.0
2018-01-03,EWR,CHS,2110,0.0,0.0,2329,628.0
2018-01-03,EWR,BOS,2020,0.0,0.0,2139,200.0
2018-01-03,SFO,BOS,2125,0.0,0.0,602,2704.0
2018-01-03,EWR,SAV,1850,0.0,0.0,2120,708.0
2018-01-03,IAH,LGA,1825,0.0,0.0,2254,1416.0
2018-01-03,ORD,BOS,1919,0.0,0.0,2237,867.0
2018-01-03,DEN,BOS,1537,0.0,0.0,2128,1754.0
2018-01-03,RSW,EWR,2006,0.0,0.0,2302,1068.0
2018-01-03,LAS,EWR,2325,0.0,0.0,706,2227.0
2018-01-03,EWR,BOS,2118,0.0,0.0,2228,200.0
2018-01-03,ORD,BOS,1750,0.0,0.0,2109,867.0
2018-01-03,SFO,EWR,2245,0.0,0.0,654,2565.0
2018-01-03,MIA,EWR,2007,0.0,0.0,2313,1085.0
2018-01-03,ORD,LGA,1800,0.0,0.0,2113,733.0
2018-01-03,ORD,BOS,2103,0.0,0.0,15,867.0
2018-01-03,CHS,EWR,1032,0.0,0.0,1235,628.0
2018-01-03,EWR,CHS,730,0.0,0.0,946,628.0
2018-01-03,CHS,EWR,550,0.0,0.0,756,628.0
2018-01-03,EWR,BOS,1900,0.0,0.0,2018,200.0
2018-01-03,SFO,BOS,1605,0.0,0.0,30,2704.0
2018-01-03,ORD,BDL,1750,0.0,0.0,2054,783.0
2018-01-03,LAX,EWR,2240,0.0,0.0,638,2454.0
2018-01-03,DEN,LGA,1556,0.0,0.0,2137,1620.0
2018-01-03,DEN,BOS,1810,0.0,0.0,2357,1754.0
2018-01-03,PBI,EWR,2058,0.0,0.0,2355,1023.0
2018-01-03,HNL,EWR,1630,0.0,0.0,701,4962.0
2018-01-03,IAD,BOS,2230,0.0,0.0,2359,413.0
2018-01-03,DEN,EWR,2324,0.0,0.0,502,1605.0
2018-01-03,DEN,EWR,1848,0.0,0.0,25,1605.0
2018-01-03,IAH,ORF,1955,0.0,0.0,2350,1201.0
2018-01-03,MCO,EWR,2037,0.0,0.0,2317,937.0
