,Date,Airport,Latitude,Longitude,Max Temp,Precip,Precip Type,Wind Speed
3377,2016-03-31,DEN,39.858000000000004,-104.667,42.2,0.01,"rain,",20.8
3378,2016-04-01,DEN,39.858000000000004,-104.667,49.9,0.0,NA,19.7
3379,2016-04-02,DEN,39.858000000000004,-104.667,62.1,0.0,NA,13.9
3380,2016-04-03,DEN,39.858000000000004,-104.667,69.2,0.0,NA,13.9
3381,2016-04-04,DEN,39.858000000000004,-104.667,71.1,0.0,NA,13.9
3382,2016-04-05,DEN,39.858000000000004,-104.667,64.1,0.0,NA,39.1
3383,2016-04-06,DEN,39.858000000000004,-104.667,71.1,0.0,NA,25.1
3384,2016-04-07,DEN,39.858000000000004,-104.667,64.1,0.0,NA,17.2
3385,2016-04-08,DEN,39.858000000000004,-104.667,65.0,0.0,NA,13.9
3386,2016-04-09,DEN,39.858000000000004,-104.667,71.1,0.0,NA,25.3
3387,2016-04-10,DEN,39.858000000000004,-104.667,65.9,0.12,"rain,",21.9
3388,2016-04-11,DEN,39.858000000000004,-104.667,57.8,0.01,"rain,",11.4
3389,2016-04-12,DEN,39.858000000000004,-104.667,70.1,0.01,"rain,",16.1
3390,2016-04-13,DEN,39.858000000000004,-104.667,72.0,0.0,NA,15.0
3391,2016-04-14,DEN,39.858000000000004,-104.667,75.8,0.0,NA,25.3
3392,2016-04-15,DEN,39.858000000000004,-104.667,56.0,0.05,"rain,",24.2
3393,2016-04-16,DEN,39.858000000000004,-104.667,35.1,1.2,"rain,snow,",30.0
3394,2016-04-17,DEN,39.858000000000004,-104.667,36.0,0.14,"rain,snow,",27.7
3395,2016-04-18,DEN,39.858000000000004,-104.667,38.9,0.0,NA,13.9
3396,2016-04-19,DEN,39.858000000000004,-104.667,44.1,0.11,"rain,snow,",16.1
3397,2016-04-20,DEN,39.858000000000004,-104.667,54.0,0.0,NA,10.3
3398,2016-04-21,DEN,39.858000000000004,-104.667,64.1,0.0,NA,12.7
3399,2016-04-22,DEN,39.858000000000004,-104.667,76.9,0.0,NA,18.3
3400,2016-04-23,DEN,39.858000000000004,-104.667,75.8,0.0,NA,33.3
3401,2016-04-24,DEN,39.858000000000004,-104.667,65.9,0.0,NA,27.7
3402,2016-04-25,DEN,39.858000000000004,-104.667,72.0,0.02,"rain,",34.4
3403,2016-04-26,DEN,39.858000000000004,-104.667,54.0,0.0,NA,24.1
3404,2016-04-27,DEN,39.858000000000004,-104.667,53.1,0.0,NA,16.1
3405,2016-04-28,DEN,39.858000000000004,-104.667,38.9,0.05,"rain,snow,",15.0
3406,2016-04-29,DEN,39.858000000000004,-104.667,37.1,0.68,"rain,snow,",11.4
3407,2016-04-30,DEN,39.858000000000004,-104.667,34.1,0.2,"rain,snow,",23.0
3408,2016-05-01,DEN,39.858000000000004,-104.667,42.2,0.05,"rain,snow,",18.3
3409,2016-05-02,DEN,39.858000000000004,-104.667,58.9,0.0,NA,9.2
3410,2016-05-03,DEN,39.858000000000004,-104.667,65.9,0.0,NA,19.7
3411,2016-05-04,DEN,39.858000000000004,-104.667,73.1,0.0,NA,13.9
3412,2016-05-05,DEN,39.858000000000004,-104.667,79.1,0.0,NA,18.3
3413,2016-05-06,DEN,39.858000000000004,-104.667,79.1,0.0,NA,25.3
3414,2016-05-07,DEN,39.858000000000004,-104.667,56.0,0.02,"rain,",25.3
3415,2016-05-08,DEN,39.858000000000004,-104.667,63.0,0.0,NA,23.0
3416,2016-05-09,DEN,39.858000000000004,-104.667,66.8,0.0,NA,19.7
3417,2016-05-10,DEN,39.858000000000004,-104.667,64.1,0.36,"rain,",25.3
3418,2016-05-11,DEN,39.858000000000004,-104.667,57.8,0.05,"rain,",15.0
3419,2016-05-12,DEN,39.858000000000004,-104.667,70.1,0.0,NA,21.9
3420,2016-05-13,DEN,39.858000000000004,-104.667,71.1,0.0,NA,21.9
3421,2016-05-14,DEN,39.858000000000004,-104.667,54.0,0.0,NA,23.0
3422,2016-05-15,DEN,39.858000000000004,-104.667,57.8,0.0,NA,20.8
3423,2016-05-16,DEN,39.858000000000004,-104.667,47.9,0.26,"rain,",20.8
3424,2016-05-17,DEN,39.858000000000004,-104.667,47.9,0.09,"rain,",10.3
3425,2016-05-18,DEN,39.858000000000004,-104.667,65.9,0.0,NA,17.2
3426,2016-05-19,DEN,39.858000000000004,-104.667,72.0,0.0,NA,15.0
3427,2016-05-20,DEN,39.858000000000004,-104.667,78.2,0.0,NA,21.9
3428,2016-05-21,DEN,39.858000000000004,-104.667,83.0,0.0,NA,27.7
3429,2016-05-22,DEN,39.858000000000004,-104.667,76.9,0.0,NA,21.9
3430,2016-05-23,DEN,39.858000000000004,-104.667,66.8,0.07,"rain,",24.2
3431,2016-05-24,DEN,39.858000000000004,-104.667,70.1,0.04,"rain,",20.8
3432,2016-05-25,DEN,39.858000000000004,-104.667,71.1,0.0,NA,17.2
3433,2016-05-26,DEN,39.858000000000004,-104.667,65.9,1.15,"rain,",26.4
3434,2016-05-27,DEN,39.858000000000004,-104.667,56.9,0.23,"rain,",21.9
3435,2016-05-28,DEN,39.858000000000004,-104.667,72.0,0.0,NA,17.2
3436,2016-05-29,DEN,39.858000000000004,-104.667,74.9,0.0,NA,33.3
3437,2016-05-30,DEN,39.858000000000004,-104.667,78.2,0.01,"rain,",20.8
3438,2016-05-31,DEN,39.858000000000004,-104.667,63.0,0.0,NA,16.1
3439,2016-06-01,DEN,39.858000000000004,-104.667,73.1,0.18,"rain,",19.7
3440,2016-06-02,DEN,39.858000000000004,-104.667,79.1,0.0,NA,17.2
3441,2016-06-03,DEN,39.858000000000004,-104.667,76.9,0.0,NA,20.8
3442,2016-06-04,DEN,39.858000000000004,-104.667,76.9,0.0,NA,11.4
3443,2016-06-05,DEN,39.858000000000004,-104.667,81.0,0.0,NA,10.3
3444,2016-06-06,DEN,39.858000000000004,-104.667,82.1,0.38,"rain,",17.2
3445,2016-06-07,DEN,39.858000000000004,-104.667,79.1,0.0,NA,17.2
3446,2016-06-08,DEN,39.858000000000004,-104.667,82.1,0.0,NA,17.2
3447,2016-06-09,DEN,39.858000000000004,-104.667,87.2,0.0,NA,18.3
3448,2016-06-10,DEN,39.858000000000004,-104.667,90.0,0.0,NA,18.3
3449,2016-06-11,DEN,39.858000000000004,-104.667,89.1,0.0,NA,20.8
3450,2016-06-12,DEN,39.858000000000004,-104.667,84.8,0.5,"rain,",18.3
3451,2016-06-13,DEN,39.858000000000004,-104.667,73.1,0.63,"rain,",12.7
3452,2016-06-14,DEN,39.858000000000004,-104.667,80.1,0.0,NA,17.2
3453,2016-06-15,DEN,39.858000000000004,-104.667,85.9,0.0,NA,19.7
3454,2016-06-16,DEN,39.858000000000004,-104.667,90.0,0.0,NA,13.9
3455,2016-06-17,DEN,39.858000000000004,-104.667,83.9,0.0,NA,11.4
3456,2016-06-18,DEN,39.858000000000004,-104.667,89.1,0.0,NA,20.8
3457,2016-06-19,DEN,39.858000000000004,-104.667,96.2,0.0,NA,19.7
3458,2016-06-20,DEN,39.858000000000004,-104.667,74.0,0.0,NA,13.9
3459,2016-06-21,DEN,39.858000000000004,-104.667,97.1,0.01,"rain,",17.2
3460,2016-06-22,DEN,39.858000000000004,-104.667,79.1,0.0,NA,24.2
3461,2016-06-23,DEN,39.858000000000004,-104.667,91.1,0.02,"rain,",13.9
3462,2016-06-24,DEN,39.858000000000004,-104.667,91.1,0.0,NA,16.1
3463,2016-06-25,DEN,39.858000000000004,-104.667,82.1,0.01,"rain,",18.3
3464,2016-06-26,DEN,39.858000000000004,-104.667,92.0,0.0,NA,16.1
3465,2016-06-27,DEN,39.858000000000004,-104.667,92.9,0.0,NA,20.8
3466,2016-06-28,DEN,39.858000000000004,-104.667,92.0,0.0,NA,25.3
3467,2016-06-29,DEN,39.858000000000004,-104.667,92.0,0.0,NA,16.1
3468,2016-06-30,DEN,39.858000000000004,-104.667,80.1,0.0,NA,16.1
3469,2016-07-01,DEN,39.858000000000004,-104.667,76.9,0.61,"rain,",20.8
3470,2016-07-02,DEN,39.858000000000004,-104.667,78.2,0.15,"rain,",11.4
3471,2016-07-03,DEN,39.858000000000004,-104.667,87.2,0.0,NA,34.4
3472,2016-07-04,DEN,39.858000000000004,-104.667,90.0,0.0,NA,16.1
3473,2016-07-05,DEN,39.858000000000004,-104.667,89.1,0.0,NA,19.7
3474,2016-07-06,DEN,39.858000000000004,-104.667,93.8,0.0,NA,15.0
3475,2016-07-07,DEN,39.858000000000004,-104.667,88.1,0.0,NA,17.2
3476,2016-07-08,DEN,39.858000000000004,-104.667,88.1,0.0,NA,21.9
3477,2016-07-09,DEN,39.858000000000004,-104.667,96.2,0.0,NA,19.7
3478,2016-07-10,DEN,39.858000000000004,-104.667,100.1,0.0,NA,19.7
3479,2016-07-11,DEN,39.858000000000004,-104.667,87.2,0.0,NA,15.0
3480,2016-07-12,DEN,39.858000000000004,-104.667,91.1,0.02,"rain,",21.9
3481,2016-07-13,DEN,39.858000000000004,-104.667,90.0,0.0,NA,18.3
3482,2016-07-14,DEN,39.858000000000004,-104.667,84.8,0.0,NA,17.2
3483,2016-07-15,DEN,39.858000000000004,-104.667,87.2,0.0,NA,24.2
3484,2016-07-16,DEN,39.858000000000004,-104.667,96.2,0.0,NA,23.0
3485,2016-07-17,DEN,39.858000000000004,-104.667,90.0,0.0,NA,19.7
3486,2016-07-18,DEN,39.858000000000004,-104.667,93.8,0.11,"rain,",23.0
3487,2016-07-19,DEN,39.858000000000004,-104.667,92.9,0.17,"rain,",21.9
3488,2016-07-20,DEN,39.858000000000004,-104.667,92.9,0.0,NA,16.1
3489,2016-07-21,DEN,39.858000000000004,-104.667,94.9,0.0,NA,19.7
3490,2016-07-22,DEN,39.858000000000004,-104.667,94.9,0.0,NA,13.9
3491,2016-07-23,DEN,39.858000000000004,-104.667,98.1,0.0,NA,35.8
3492,2016-07-24,DEN,39.858000000000004,-104.667,96.2,0.0,NA,33.3
3493,2016-07-25,DEN,39.858000000000004,-104.667,96.2,0.0,NA,23.0
3494,2016-07-26,DEN,39.858000000000004,-104.667,92.0,0.0,NA,19.7
3495,2016-07-27,DEN,39.858000000000004,-104.667,92.0,0.0,NA,25.3
3496,2016-07-28,DEN,39.858000000000004,-104.667,83.9,0.0,NA,18.3
3497,2016-07-29,DEN,39.858000000000004,-104.667,88.1,0.0,NA,27.7
3498,2016-07-30,DEN,39.858000000000004,-104.667,92.9,0.0,NA,25.3
3499,2016-07-31,DEN,39.858000000000004,-104.667,93.8,0.0,NA,21.9
3500,2016-08-01,DEN,39.858000000000004,-104.667,94.9,0.01,"rain,",20.8
3501,2016-08-02,DEN,39.858000000000004,-104.667,92.0,0.0,NA,21.9
3502,2016-08-03,DEN,39.858000000000004,-104.667,94.9,0.0,NA,20.8
3503,2016-08-04,DEN,39.858000000000004,-104.667,79.1,0.0,NA,20.8
3504,2016-08-05,DEN,39.858000000000004,-104.667,74.9,0.0,NA,17.2
3505,2016-08-06,DEN,39.858000000000004,-104.667,81.0,0.0,NA,13.9
3506,2016-08-07,DEN,39.858000000000004,-104.667,88.1,0.0,NA,13.9
3507,2016-08-08,DEN,39.858000000000004,-104.667,90.0,0.0,NA,21.9
3508,2016-08-09,DEN,39.858000000000004,-104.667,96.2,0.0,NA,25.3
3509,2016-08-10,DEN,39.858000000000004,-104.667,92.9,0.0,NA,25.3
3510,2016-08-11,DEN,39.858000000000004,-104.667,88.1,0.03,"rain,",20.8
3511,2016-08-12,DEN,39.858000000000004,-104.667,82.1,0.0,NA,11.4
3512,2016-08-13,DEN,39.858000000000004,-104.667,88.1,0.0,NA,23.0
3513,2016-08-14,DEN,39.858000000000004,-104.667,89.1,0.0,NA,25.3
3514,2016-08-15,DEN,39.858000000000004,-104.667,92.0,0.0,NA,24.2
3515,2016-08-16,DEN,39.858000000000004,-104.667,88.1,0.0,NA,23.0
3516,2016-08-17,DEN,39.858000000000004,-104.667,88.1,0.0,NA,16.1
3517,2016-08-18,DEN,39.858000000000004,-104.667,87.2,0.0,NA,34.4
3518,2016-08-19,DEN,39.858000000000004,-104.667,80.1,0.02,"rain,",26.4
3519,2016-08-20,DEN,39.858000000000004,-104.667,74.9,0.0,NA,13.9
3520,2016-08-21,DEN,39.858000000000004,-104.667,90.0,0.0,NA,17.2
3521,2016-08-22,DEN,39.858000000000004,-104.667,91.1,0.0,NA,27.7
3522,2016-08-23,DEN,39.858000000000004,-104.667,84.8,0.06,"rain,",20.8
3523,2016-08-24,DEN,39.858000000000004,-104.667,66.8,0.12,"rain,",19.7
3524,2016-08-25,DEN,39.858000000000004,-104.667,70.1,0.05,"rain,",17.2
3525,2016-08-26,DEN,39.858000000000004,-104.667,79.1,0.0,NA,19.7
3526,2016-08-27,DEN,39.858000000000004,-104.667,84.8,0.01,"rain,",12.7
3527,2016-08-28,DEN,39.858000000000004,-104.667,85.9,0.0,NA,18.3
3528,2016-08-29,DEN,39.858000000000004,-104.667,82.1,0.0,NA,20.8
3529,2016-08-30,DEN,39.858000000000004,-104.667,82.1,0.0,NA,21.9
3530,2016-08-31,DEN,39.858000000000004,-104.667,81.0,0.0,NA,19.7
3531,2016-09-01,DEN,39.858000000000004,-104.667,85.9,0.0,NA,21.9
3532,2016-09-02,DEN,39.858000000000004,-104.667,83.0,0.0,NA,20.8
3533,2016-09-03,DEN,39.858000000000004,-104.667,87.2,0.0,NA,28.9
3534,2016-09-04,DEN,39.858000000000004,-104.667,88.1,0.02,"rain,",25.3
3535,2016-09-05,DEN,39.858000000000004,-104.667,92.0,0.03,"rain,",19.7
3536,2016-09-06,DEN,39.858000000000004,-104.667,87.2,0.04,"rain,",31.1
3537,2016-09-07,DEN,39.858000000000004,-104.667,85.9,0.01,"rain,",13.9
3538,2016-09-08,DEN,39.858000000000004,-104.667,89.1,0.0,NA,13.9
3539,2016-09-09,DEN,39.858000000000004,-104.667,74.0,0.0,NA,25.3
3540,2016-09-10,DEN,39.858000000000004,-104.667,82.1,0.0,NA,15.0
3541,2016-09-11,DEN,39.858000000000004,-104.667,89.1,0.0,NA,16.1
3542,2016-09-12,DEN,39.858000000000004,-104.667,74.0,0.13,"rain,",18.3
3543,2016-09-13,DEN,39.858000000000004,-104.667,65.9,0.05,"rain,",23.0
3544,2016-09-14,DEN,39.858000000000004,-104.667,83.0,0.0,NA,26.4
3545,2016-09-15,DEN,39.858000000000004,-104.667,75.8,0.0,NA,24.2
3546,2016-09-16,DEN,39.858000000000004,-104.667,72.0,0.07,"rain,",17.2
3547,2016-09-17,DEN,39.858000000000004,-104.667,78.2,0.0,NA,15.0
3548,2016-09-18,DEN,39.858000000000004,-104.667,88.1,0.0,NA,18.3
3549,2016-09-19,DEN,39.858000000000004,-104.667,90.0,0.0,NA,18.3
3550,2016-09-20,DEN,39.858000000000004,-104.667,89.1,0.0,NA,24.2
3551,2016-09-21,DEN,39.858000000000004,-104.667,83.9,0.0,NA,17.2
3552,2016-09-22,DEN,39.858000000000004,-104.667,74.0,0.0,NA,16.1
3553,2016-09-23,DEN,39.858000000000004,-104.667,87.2,0.0,NA,32.2
3554,2016-09-24,DEN,39.858000000000004,-104.667,71.1,0.0,NA,25.3
3555,2016-09-25,DEN,39.858000000000004,-104.667,66.8,0.0,NA,18.3
3556,2016-09-26,DEN,39.858000000000004,-104.667,74.9,0.0,NA,11.4
3557,2016-09-27,DEN,39.858000000000004,-104.667,82.1,0.0,NA,12.7
3558,2016-09-28,DEN,39.858000000000004,-104.667,81.0,0.0,NA,15.0
3559,2016-09-29,DEN,39.858000000000004,-104.667,87.2,0.0,NA,17.2
3560,2016-09-30,DEN,39.858000000000004,-104.667,73.1,0.0,NA,17.2
3561,2016-10-01,DEN,39.858000000000004,-104.667,79.1,0.0,NA,13.9
3562,2016-10-02,DEN,39.858000000000004,-104.667,81.0,0.0,NA,23.0
3563,2016-10-03,DEN,39.858000000000004,-104.667,79.1,0.0,NA,31.1
3564,2016-10-04,DEN,39.858000000000004,-104.667,65.0,0.0,NA,28.8
3565,2016-10-05,DEN,39.858000000000004,-104.667,65.9,0.0,NA,17.2
3566,2016-10-06,DEN,39.858000000000004,-104.667,54.0,0.22,"rain,",16.1
3567,2016-10-07,DEN,39.858000000000004,-104.667,66.8,0.0,NA,13.9
3568,2016-10-08,DEN,39.858000000000004,-104.667,73.1,0.0,NA,15.0
3569,2016-10-09,DEN,39.858000000000004,-104.667,74.0,0.0,NA,15.0
3570,2016-10-10,DEN,39.858000000000004,-104.667,78.2,0.0,NA,20.8
3571,2016-10-11,DEN,39.858000000000004,-104.667,75.8,0.01,"rain,",17.2
3572,2016-10-12,DEN,39.858000000000004,-104.667,47.9,0.03,"rain,",16.1
3573,2016-10-13,DEN,39.858000000000004,-104.667,76.9,0.0,NA,15.0
3574,2016-10-14,DEN,39.858000000000004,-104.667,83.0,0.0,NA,18.3
3575,2016-10-15,DEN,39.858000000000004,-104.667,83.9,0.0,NA,17.2
3576,2016-10-16,DEN,39.858000000000004,-104.667,85.9,0.0,NA,25.3
3577,2016-10-17,DEN,39.858000000000004,-104.667,74.9,0.0,NA,28.9
3578,2016-10-18,DEN,39.858000000000004,-104.667,64.1,0.0,NA,21.9
3579,2016-10-19,DEN,39.858000000000004,-104.667,58.9,0.0,NA,25.3
3580,2016-10-20,DEN,39.858000000000004,-104.667,62.1,0.0,NA,13.9
3581,2016-10-21,DEN,39.858000000000004,-104.667,76.9,0.0,NA,15.0
3582,2016-10-22,DEN,39.858000000000004,-104.667,81.0,0.0,NA,15.0
3583,2016-10-23,DEN,39.858000000000004,-104.667,74.0,0.0,NA,16.1
3584,2016-10-24,DEN,39.858000000000004,-104.667,78.2,0.0,NA,16.1
3585,2016-10-25,DEN,39.858000000000004,-104.667,71.1,0.0,NA,18.3
3586,2016-10-26,DEN,39.858000000000004,-104.667,74.9,0.0,NA,13.9
3587,2016-10-27,DEN,39.858000000000004,-104.667,83.0,0.0,NA,19.7
3588,2016-10-28,DEN,39.858000000000004,-104.667,82.1,0.0,NA,15.0
3589,2016-10-29,DEN,39.858000000000004,-104.667,75.8,0.0,NA,20.8
3590,2016-10-30,DEN,39.858000000000004,-104.667,75.8,0.0,NA,17.2
3591,2016-10-31,DEN,39.858000000000004,-104.667,79.1,0.0,NA,18.3
3592,2016-11-01,DEN,39.858000000000004,-104.667,69.2,0.0,NA,21.9
3593,2016-11-02,DEN,39.858000000000004,-104.667,61.1,0.0,NA,20.8
3594,2016-11-03,DEN,39.858000000000004,-104.667,69.2,0.0,NA,13.9
3595,2016-11-04,DEN,39.858000000000004,-104.667,71.1,0.0,NA,17.2
3596,2016-11-05,DEN,39.858000000000004,-104.667,65.9,0.0,NA,12.7
3597,2016-11-06,DEN,39.858000000000004,-104.667,66.8,0.0,NA,12.7
3598,2016-11-07,DEN,39.858000000000004,-104.667,63.0,0.0,NA,11.4
3599,2016-11-08,DEN,39.858000000000004,-104.667,64.1,0.0,NA,15.0
3600,2016-11-09,DEN,39.858000000000004,-104.667,73.1,0.0,NA,12.7
3601,2016-11-10,DEN,39.858000000000004,-104.667,67.9,0.0,NA,18.3
3602,2016-11-11,DEN,39.858000000000004,-104.667,60.2,0.0,NA,16.1
3603,2016-11-12,DEN,39.858000000000004,-104.667,70.1,0.0,NA,15.0
3604,2016-11-13,DEN,39.858000000000004,-104.667,65.0,0.0,NA,16.1
3605,2016-11-14,DEN,39.858000000000004,-104.667,70.1,0.0,NA,15.0
3606,2016-11-15,DEN,39.858000000000004,-104.667,76.9,0.0,NA,17.2
3607,2016-11-16,DEN,39.858000000000004,-104.667,78.2,0.0,NA,20.8
3608,2016-11-17,DEN,39.858000000000004,-104.667,39.8,0.22,"rain,snow,",24.2
3609,2016-11-18,DEN,39.858000000000004,-104.667,31.9,0.0,NA,13.9
3610,2016-11-19,DEN,39.858000000000004,-104.667,44.1,0.0,NA,12.7
3611,2016-11-20,DEN,39.858000000000004,-104.667,67.9,0.0,NA,16.1
3612,2016-11-21,DEN,39.858000000000004,-104.667,65.0,0.0,NA,20.8
3613,2016-11-22,DEN,39.858000000000004,-104.667,42.2,0.3,"rain,snow,",24.1
3614,2016-11-23,DEN,39.858000000000004,-104.667,48.8,0.0,NA,11.4
3615,2016-11-24,DEN,39.858000000000004,-104.667,47.9,0.0,NA,20.8
3616,2016-11-25,DEN,39.858000000000004,-104.667,62.1,0.0,NA,17.2
3617,2016-11-26,DEN,39.858000000000004,-104.667,58.9,0.0,NA,15.0
3618,2016-11-27,DEN,39.858000000000004,-104.667,49.9,0.0,NA,30.0
3619,2016-11-28,DEN,39.858000000000004,-104.667,45.0,0.0,NA,19.7
3620,2016-11-29,DEN,39.858000000000004,-104.667,38.0,0.0,NA,25.3
3621,2016-11-30,DEN,39.858000000000004,-104.667,39.8,0.0,NA,12.7
3622,2016-12-01,DEN,39.858000000000004,-104.667,40.9,0.0,NA,12.7
3623,2016-12-02,DEN,39.858000000000004,-104.667,31.9,0.01,"rain,snow,",12.7
3624,2016-12-03,DEN,39.858000000000004,-104.667,40.9,0.0,NA,9.2
3625,2016-12-04,DEN,39.858000000000004,-104.667,53.1,0.0,NA,19.7
3626,2016-12-05,DEN,39.858000000000004,-104.667,54.0,0.0,NA,34.4
3627,2016-12-06,DEN,39.858000000000004,-104.667,29.9,0.01,"snow,",21.9
3628,2016-12-07,DEN,39.858000000000004,-104.667,17.1,0.04,"snow,",16.1
3629,2016-12-08,DEN,39.858000000000004,-104.667,18.0,0.0,NA,10.3
3630,2016-12-09,DEN,39.858000000000004,-104.667,53.1,0.0,NA,15.0
3631,2016-12-10,DEN,39.858000000000004,-104.667,52.1,0.0,NA,16.1
3632,2016-12-11,DEN,39.858000000000004,-104.667,38.9,0.09,"rain,snow,",13.9
3633,2016-12-12,DEN,39.858000000000004,-104.667,44.1,0.0,NA,12.8
3634,2016-12-13,DEN,39.858000000000004,-104.667,47.7,0.0,NA,15.0
3635,2016-12-14,DEN,39.858000000000004,-104.667,27.0,0.0,NA,16.1
3636,2016-12-15,DEN,39.858000000000004,-104.667,55.1,0.0,NA,15.0
3637,2016-12-16,DEN,39.858000000000004,-104.667,47.9,0.39,"snow,",21.9
3638,2016-12-17,DEN,39.858000000000004,-104.667,3.8,0.24,"snow,",17.2
3639,2016-12-18,DEN,39.858000000000004,-104.667,13.9,0.0,NA,12.7
3640,2016-12-19,DEN,39.858000000000004,-104.667,40.9,0.0,NA,19.7
3641,2016-12-20,DEN,39.858000000000004,-104.667,53.1,0.0,NA,21.9
3642,2016-12-21,DEN,39.858000000000004,-104.667,51.2,0.0,NA,31.1
3643,2016-12-22,DEN,39.858000000000004,-104.667,37.1,0.0,NA,10.3
3644,2016-12-23,DEN,39.858000000000004,-104.667,46.1,0.0,NA,17.2
3645,2016-12-24,DEN,39.858000000000004,-104.667,55.1,0.0,NA,19.7
3646,2016-12-25,DEN,39.858000000000004,-104.667,44.1,0.0,NA,23.0
3647,2016-12-26,DEN,39.858000000000004,-104.667,44.1,0.0,NA,21.9
3648,2016-12-27,DEN,39.858000000000004,-104.667,53.1,0.0,NA,17.2
3649,2016-12-28,DEN,39.858000000000004,-104.667,47.0,0.0,NA,21.9
3650,2016-12-29,DEN,39.858000000000004,-104.667,47.0,0.0,NA,15.0
3651,2016-12-30,DEN,39.858000000000004,-104.667,65.0,0.0,NA,24.1
3652,2016-12-31,DEN,39.858000000000004,-104.667,43.1,0.0,NA,17.2
3653,2017-01-01,DEN,39.858000000000004,-104.667,46.1,0.0,NA,13.9
3654,2017-01-02,DEN,39.858000000000004,-104.667,49.9,0.0,NA,25.3
3655,2017-01-03,DEN,39.858000000000004,-104.667,31.9,0.0,NA,12.7
3656,2017-01-04,DEN,39.858000000000004,-104.667,11.9,0.09,"snow,",17.2
3657,2017-01-05,DEN,39.858000000000004,-104.667,4.9,0.25,"snow,",9.2
3658,2017-01-06,DEN,39.858000000000004,-104.667,20.0,0.0,NA,16.1
3659,2017-01-07,DEN,39.858000000000004,-104.667,24.2,0.0,NA,13.9
3660,2017-01-08,DEN,39.858000000000004,-104.667,46.1,0.0,NA,18.3
3661,2017-01-09,DEN,39.858000000000004,-104.667,61.1,0.0,NA,33.3
3662,2017-01-10,DEN,39.858000000000004,-104.667,52.1,0.0,NA,30.0
3663,2017-01-11,DEN,39.858000000000004,-104.667,52.1,0.0,NA,21.9
3664,2017-01-12,DEN,39.858000000000004,-104.667,39.8,0.0,NA,23.0
3665,2017-01-13,DEN,39.858000000000004,-104.667,37.1,0.0,NA,8.1
3666,2017-01-14,DEN,39.858000000000004,-104.667,40.9,0.0,NA,9.2
3667,2017-01-15,DEN,39.858000000000004,-104.667,35.1,0.0,NA,10.3
3668,2017-01-16,DEN,39.858000000000004,-104.667,35.1,0.2,"rain,snow,",19.7
3669,2017-01-17,DEN,39.858000000000004,-104.667,46.1,0.0,NA,12.7
3670,2017-01-18,DEN,39.858000000000004,-104.667,52.1,0.0,NA,11.4
3671,2017-01-19,DEN,39.858000000000004,-104.667,53.1,0.0,NA,12.7
3672,2017-01-20,DEN,39.858000000000004,-104.667,44.1,0.0,NA,13.9
3673,2017-01-21,DEN,39.858000000000004,-104.667,40.9,0.0,NA,11.4
3674,2017-01-22,DEN,39.858000000000004,-104.667,46.1,0.0,NA,12.7
3675,2017-01-23,DEN,39.858000000000004,-104.667,53.1,0.0,NA,18.3
3676,2017-01-24,DEN,39.858000000000004,-104.667,31.9,0.0,NA,19.7
3677,2017-01-25,DEN,39.858000000000004,-104.667,29.9,0.0,NA,10.3
3678,2017-01-26,DEN,39.858000000000004,-104.667,29.9,0.0,NA,17.2
3679,2017-01-27,DEN,39.858000000000004,-104.667,39.8,0.0,NA,18.3
3680,2017-01-28,DEN,39.858000000000004,-104.667,48.8,0.0,NA,13.9
3681,2017-01-29,DEN,39.858000000000004,-104.667,60.2,0.0,NA,19.7
3682,2017-01-30,DEN,39.858000000000004,-104.667,61.1,0.0,NA,24.1
3683,2017-01-31,DEN,39.858000000000004,-104.667,61.1,0.0,NA,15.0
3684,2017-02-01,DEN,39.858000000000004,-104.667,30.8,0.0,NA,17.2
3685,2017-02-02,DEN,39.858000000000004,-104.667,26.1,0.0,NA,13.9
3686,2017-02-03,DEN,39.858000000000004,-104.667,35.1,0.0,NA,19.7
3687,2017-02-04,DEN,39.858000000000004,-104.667,58.9,0.0,NA,30.0
3688,2017-02-05,DEN,39.858000000000004,-104.667,57.8,0.0,NA,16.1
3689,2017-02-06,DEN,39.858000000000004,-104.667,61.1,0.0,NA,28.8
3690,2017-02-07,DEN,39.858000000000004,-104.667,62.1,0.0,NA,21.9
3691,2017-02-08,DEN,39.858000000000004,-104.667,56.9,0.0,NA,32.2
3692,2017-02-09,DEN,39.858000000000004,-104.667,66.8,0.0,NA,20.8
3693,2017-02-10,DEN,39.858000000000004,-104.667,79.1,0.0,NA,26.4
3694,2017-02-11,DEN,39.858000000000004,-104.667,54.0,0.0,NA,27.7
3695,2017-02-12,DEN,39.858000000000004,-104.667,48.8,0.0,NA,17.2
3696,2017-02-13,DEN,39.858000000000004,-104.667,47.9,0.0,NA,15.0
3697,2017-02-14,DEN,39.858000000000004,-104.667,47.9,0.0,NA,15.0
3698,2017-02-15,DEN,39.858000000000004,-104.667,65.0,0.0,NA,17.2
3699,2017-02-16,DEN,39.858000000000004,-104.667,74.0,0.0,NA,17.2
3700,2017-02-17,DEN,39.858000000000004,-104.667,65.9,0.0,NA,20.8
3701,2017-02-18,DEN,39.858000000000004,-104.667,65.9,0.0,NA,30.0
3702,2017-02-19,DEN,39.858000000000004,-104.667,63.0,0.0,NA,28.9
3703,2017-02-20,DEN,39.858000000000004,-104.667,62.1,0.0,NA,19.7
3704,2017-02-21,DEN,39.858000000000004,-104.667,72.0,0.0,NA,24.2
